9.909465909004211426e-01
1.573690414428710938e+00
1.008734464645385742e+00
1.790500044822692871e+00
2.036762237548828125e+00
1.879923582077026367e+00
3.257825374603271484e-01
1.980561614036560059e+00
2.120083570480346680e+00
1.665256023406982422e+00
9.878535270690917969e-01
7.717919945716857910e-01
9.674972295761108398e-01
2.414742708206176758e+00
1.190032005310058594e+00
1.216466546058654785e+00
1.858355164527893066e+00
1.169588685035705566e+00
1.999760627746582031e+00
1.114920616149902344e+00
1.099401473999023438e+00
1.667316198348999023e+00
2.253885030746459961e+00
1.544260859489440918e+00
1.510720133781433105e+00
2.075855016708374023e+00
2.633417248725891113e-01
2.402278184890747070e+00
1.854173541069030762e+00
1.102543830871582031e+00
1.021804332733154297e+00
8.117626309394836426e-01
1.566327214241027832e+00
9.554898738861083984e-01
1.716956734657287598e+00
1.182853460311889648e+00
2.365963459014892578e+00
1.257268786430358887e+00
2.087605476379394531e+00
1.175528049468994141e+00
4.252257645130157471e-01
9.661511778831481934e-01
1.485239267349243164e+00
1.566863059997558594e+00
1.609372258186340332e+00
2.062067985534667969e+00
5.226942896842956543e-01
1.059423089027404785e+00
3.809598684310913086e-01
1.420010089874267578e+00
6.524454951286315918e-01
1.455817222595214844e+00
1.029590010643005371e+00
1.545959472656250000e+00
1.721868515014648438e+00
1.224049091339111328e+00
1.952953219413757324e+00
1.228404283523559570e+00
9.730420708656311035e-01
6.309814453125000000e-01
1.290957093238830566e+00
8.647261261940002441e-01
2.428759574890136719e+00
1.310278177261352539e+00
